time,upstream_reservoir.water_level,upstream_reservoir.outflow,upstream_reservoir.volume,gate_1.opening,gate_1.outflow,canal_1.volume,canal_1.water_level,canal_1.outflow,downstream_reservoir.water_level,downstream_reservoir.outflow,downstream_reservoir.volume,scenario
16.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.294360802319174e-07,0.0,0.1294360802319174,level_pool
17.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.3224016678767345e-07,0.0,0.13224016678767345,level_pool
18.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.35044250817703e-07,0.0,0.13504425081770302,level_pool
19.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.3784833232200923e-07,0.0,0.13784833232200921,level_pool
20.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.4065241130059512e-07,0.0,0.1406524113005951,level_pool
21.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.4345648775346382e-07,0.0,0.1434564877534638,level_pool
22.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.4626056168061838e-07,0.0,0.14626056168061838,level_pool
23.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.490646330820619e-07,0.0,0.14906463308206191,level_pool
24.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.518687019577975e-07,0.0,0.1518687019577975,level_pool
25.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.5467276830782821e-07,0.0,0.15467276830782822,level_pool
26.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.5747683213215715e-07,0.0,0.15747683213215716,level_pool
27.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.602808934307874e-07,0.0,0.16028089343078739,level_pool
28.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.6308495220372198e-07,0.0,0.163084952203722,level_pool
29.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.6588900845096409e-07,0.0,0.16588900845096408,level_pool
30.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.686930621725167e-07,0.0,0.1686930621725167,level_pool
31.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.7149711336838297e-07,0.0,0.17149711336838297,level_pool
32.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.7430116203856596e-07,0.0,0.17430116203856597,level_pool
33.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.7710520818306876e-07,0.0,0.17710520818306877,level_pool
34.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.7990925180189447e-07,0.0,0.17990925180189446,level_pool
35.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.8271329289504614e-07,0.0,0.18271329289504615,level_pool
36.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.8551733146252688e-07,0.0,0.18551733146252689,level_pool
37.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.883213675043398e-07,0.0,0.18832136750433978,level_pool
38.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.911254010204879e-07,0.0,0.19112540102048792,level_pool
39.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.9392943201097437e-07,0.0,0.19392943201097437,level_pool
40.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.9673346047580222e-07,0.0,0.19673346047580223,level_pool
41.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,1.9953748641497458e-07,0.0,0.19953748641497457,level_pool
42.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.0234150982849446e-07,0.0,0.20234150982849447,level_pool
43.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.0514553071636503e-07,0.0,0.20514553071636504,level_pool
44.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.0794954907858934e-07,0.0,0.20794954907858934,level_pool
45.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.1075356491517046e-07,0.0,0.21075356491517047,level_pool
46.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.1355757822611152e-07,0.0,0.21355757822611152,level_pool
47.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.1636158901141555e-07,0.0,0.21636158901141556,level_pool
48.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.1916559727108568e-07,0.0,0.21916559727108567,level_pool
49.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.2196960300512498e-07,0.0,0.22196960300512497,level_pool
50.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.247736062135365e-07,0.0,0.2247736062135365,level_pool
51.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.2757760689632338e-07,0.0,0.2275776068963234,level_pool
52.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.3038160505348868e-07,0.0,0.23038160505348868,level_pool
53.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.3318560068503547e-07,0.0,0.23318560068503547,level_pool
54.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.3598959379096685e-07,0.0,0.23598959379096685,level_pool
55.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.3879358437128595e-07,0.0,0.23879358437128592,level_pool
56.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.4159757242599577e-07,0.0,0.24159757242599575,level_pool
57.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.444015579550994e-07,0.0,0.2444015579550994,level_pool
58.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.472055409586e-07,0.0,0.2472055409586,level_pool
59.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.5000952143650065e-07,0.0,0.2500095214365006,level_pool
60.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.528134993888043e-07,0.0,0.2528134993888043,level_pool
61.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.556174748155142e-07,0.0,0.2556174748155142,level_pool
62.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.584214477166334e-07,0.0,0.2584214477166334,level_pool
63.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.612254180921649e-07,0.0,0.2612254180921649,level_pool
64.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.640293859421118e-07,0.0,0.26402938594211184,level_pool
65.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.668333512664773e-07,0.0,0.2668333512664773,level_pool
66.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.696373140652644e-07,0.0,0.26963731406526437,level_pool
67.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.7244127433847615e-07,0.0,0.27244127433847615,level_pool
68.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.7524523208611566e-07,0.0,0.2752452320861157,level_pool
69.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.7804918730818605e-07,0.0,0.27804918730818606,level_pool
70.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.8085314000469043e-07,0.0,0.2808531400046904,level_pool
71.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.8365709017563177e-07,0.0,0.2836570901756318,level_pool
72.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.864610378210133e-07,0.0,0.2864610378210133,level_pool
73.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.89264982940838e-07,0.0,0.28926498294083797,level_pool
74.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.9206892553510895e-07,0.0,0.29206892553510894,level_pool
75.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.948728656038293e-07,0.0,0.2948728656038293,level_pool
76.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,2.9767680314700214e-07,0.0,0.2976768031470021,level_pool
77.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.0048073816463047e-07,0.0,0.30048073816463045,level_pool
78.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.032846706567174e-07,0.0,0.3032846706567174,level_pool
79.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.06088600623266e-07,0.0,0.30608860062326604,level_pool
80.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.0889252806427944e-07,0.0,0.30889252806427947,level_pool
81.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.116964529797608e-07,0.0,0.3116964529797608,level_pool
82.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.145003753697131e-07,0.0,0.3145003753697131,level_pool
83.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.173042952341394e-07,0.0,0.31730429523413944,level_pool
84.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.201082125730429e-07,0.0,0.3201082125730429,level_pool
85.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.2291212738642655e-07,0.0,0.32291212738642655,level_pool
86.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.257160396742935e-07,0.0,0.3257160396742935,level_pool
87.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.2851994943664687e-07,0.0,0.32851994943664686,level_pool
88.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.313238566734897e-07,0.0,0.3313238566734897,level_pool
89.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.341277613848251e-07,0.0,0.3341277613848251,level_pool
90.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.3693166357065614e-07,0.0,0.3369316635706561,level_pool
91.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.397355632309859e-07,0.0,0.33973556323098586,level_pool
92.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.425394603658174e-07,0.0,0.3425394603658174,level_pool
93.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.453433549751538e-07,0.0,0.34534335497515384,level_pool
94.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.4814724705899825e-07,0.0,0.34814724705899824,level_pool
95.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.509511366173537e-07,0.0,0.3509511366173537,level_pool
96.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.537550236502233e-07,0.0,0.3537550236502233,level_pool
97.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.5655890815761014e-07,0.0,0.35655890815761015,level_pool
98.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.593627901395173e-07,0.0,0.35936279013951733,level_pool
99.0,0.0,0.0,0.0,0.5,0,4999.6350294534695,0.49996350294534697,0.0028038769309570353,3.621666695959479e-07,0.0,0.3621666695959479,level_pool
